id,name,artist,release_date,length,popularity,danceability,acousticness,energy,loudness,tempo,valence,url,image,audio,cluster_pred,iine
137,猫 〜THE FIRST TAKE ver.〜,DISH//,2020/4/29,0.414131747,0.638554217,0.579575597,0.630123791,0.523536165,0.586320334,0.052087621,0.625269978,https://open.spotify.com/track/38qQqIxE80HGZWbhCfN7hp,https://i.scdn.co/image/ab67616d0000485117a8bafcb40d55d0f350ee11,https://p.scdn.co/mp3-preview/bddca1a75de8e54b94123d02026f5068131f2de2?cid=18308f0d5b8049c89ee330d9cfa4bc58,5,0
138,春を告げる,yama,2020/4/17,0.230997055,0.771084337,0.456233422,0.044244346,0.862227325,0.681927215,0.368200529,0.479481641,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,https://i.scdn.co/image/ab67616d00004851b8785210c437d5a58506827b,https://p.scdn.co/mp3-preview/54ba999e4f5a3a56551889c86147b55de27ca17a?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
139,I LOVE...,Official髭男dism,2020/2/12,0.435116726,0.674698795,0.445623342,0.018989959,0.672789897,0.691659242,0.750529256,0.369330454,https://open.spotify.com/track/6Yrkz3dWqy933CQWQc4Yah,https://i.scdn.co/image/ab67616d00004851dc4c6a7160fbc394e4cd683d,https://p.scdn.co/mp3-preview/d551955342dc97c1e60b526bc1927b6d7cc64e81?cid=18308f0d5b8049c89ee330d9cfa4bc58,3,0
140,Pretender,Official髭男dism,2019/9/11,0.54207258,0.78313253,0.442970822,0.052401737,0.859931114,0.813035433,0.162106733,0.352051836,https://open.spotify.com/track/58dxGXavrcagRqA58fNB0Z,https://i.scdn.co/image/ab67616d0000485176f402d83c2a85e5deca60e7,https://p.scdn.co/mp3-preview/e814162ec3485b0565f0edfe19cb0ab53018744e?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
141,香水,瑛人,2019/4/21,0.364875637,0.626506024,0.854111406,0.920660994,0.266360505,0.581796998,0.38160835,0.791576674,https://open.spotify.com/track/2iOvMtA1u9s95NF6mJDOuT,https://i.scdn.co/image/ab67616d000048518c619e91247463929b384517,https://p.scdn.co/mp3-preview/3b0a4509357daf107808f512ded4bd3e42a261b0?cid=18308f0d5b8049c89ee330d9cfa4bc58,16,0
142,白日,King Gnu,2019/2/22,0.418138773,0,0.533156499,0.750808476,0.897818599,0.87533411,0.169678036,0.772138229,https://open.spotify.com/track/18kopBY404pwnBMYoUwQYi,https://i.scdn.co/image/ab67616d000048510eb7f493adb54c22fbba7e15,なし,10,0
143,snow jam,Rin音,2020/6/10,0.204460949,0.698795181,0.50265252,0.206609945,0.582089552,0.650058255,0.750492502,0.822894168,https://open.spotify.com/track/6uUtmCz8XXep7n1QmC1jJG,https://i.scdn.co/image/ab67616d000048515dd0ff65e7e154393698d97e,https://p.scdn.co/mp3-preview/7fd4c0ab5a85a057c7f577b3fa70ff9c8eac0631?cid=18308f0d5b8049c89ee330d9cfa4bc58,4,0
144,Walking with you,Novelbright,2018/10/3,0.294691824,0.771084337,0.289124668,0.006418637,0.974741676,0.993968885,0.166164363,0.489200864,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd,https://i.scdn.co/image/ab67616d00004851e984d27d0de318dc56f123d4,https://p.scdn.co/mp3-preview/1ced87d4f50a1d2160ea40a28a6b77f7efca365d?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
145,点描の唄,Mrs. GREEN APPLE,2018/7/31,0.494876066,0.879518072,0.395225464,0.49938205,0.58783008,0.734356795,0.603462217,0.286177106,https://open.spotify.com/track/1sIIlVrnPhrvmTrHtzM7tV,https://i.scdn.co/image/ab67616d00004851b68755a98268d7aa297549d5,なし,7,0
146,キンモクセイ,オレンジスパイニクラブ,2020/1/22,0.314378517,0,0.464190981,0.110620923,0.735935706,0.780618189,0.258174066,0.306695464,https://open.spotify.com/track/7p8JJm7CT2F4k11f1DtNUa,https://i.scdn.co/image/ab67616d000048519897936987720656a44ace99,なし,19,0
147,Myra,Tani Yuuki,2020/7/1,0.370617688,0.674698795,0.635278515,0.793271605,0.227324914,0.136522514,0.544751544,0.587473002,https://open.spotify.com/track/5wc4f6crkCzAvwNhoEeMhh,https://i.scdn.co/image/ab67616d00004851ad50852d2beb3c94d0163b55,https://p.scdn.co/mp3-preview/0369ddf3dc6ee3b97fdb3153df309935a17c2cfa?cid=18308f0d5b8049c89ee330d9cfa4bc58,16,0
148,インフェルノ,Mrs. GREEN APPLE,2019/10/1,0.267041197,0.819277108,0.436339523,0.00987156,0.916188289,0.906860393,0.166017348,0.668466523,https://open.spotify.com/track/2vOAHp8PBBFYqvQUWSoITY,https://i.scdn.co/image/ab67616d0000485181f55cd879e9480e3ed313df,なし,2,0
149,君に捧げる応援歌,HIPPY,2017/3/29,0.430630003,0.626506024,0.49734748,0.072180616,0.919632606,0.857994654,0.184276683,0.479481641,https://open.spotify.com/track/3rrDAtJhL3K1zQgQU2wWIo,https://i.scdn.co/image/ab67616d0000485144c40cdb047f8a1c8cd0ae43,https://p.scdn.co/mp3-preview/e5f4aad61844f9677aef43f44b8f76e384619188?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
150,My Way,Def Tech,2005/1/22,0.489945443,0.698795181,0.811671088,0.358583251,0.68771527,0.566307998,0.221287857,0.639308855,https://open.spotify.com/track/2ttzli3A7SOXUvMv69xEKs,https://i.scdn.co/image/ab67616d00004851324a9629cd45cb50d07ed7cb,https://p.scdn.co/mp3-preview/a4780ac7f3b30924325e6a0d04a8b434073bded8?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
151,Mela!,緑黄色社会,2020/4/13,0.339749984,0,0.550397878,0.04893764,0.942594719,0.939551778,0.500205822,0.627429806,https://open.spotify.com/track/6fF4cFFiKsb2T2IFHaXezn,https://i.scdn.co/image/ab67616d00004851063295d0d33bd4cf367401fa,なし,17,0
152,"Love me, Love you",Mrs. GREEN APPLE,2018/2/14,0.438014004,0.662650602,0.74005305,0.055977579,0.94489093,0.85299157,0.441634813,0.823974082,https://open.spotify.com/track/4MqqZRjZVkheBor570C2yt,https://i.scdn.co/image/ab67616d0000485135559b23aa4aeba5bf5c18a9,なし,17,0
153,Wherever you are,ONE OK ROCK,2010/6/9,0.467511825,0.759036145,0.232095491,0.031840643,0.654420207,0.722157494,0.762988827,0.264578834,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,https://i.scdn.co/image/ab67616d00004851cd4f8cb3784fad56825991b3,https://p.scdn.co/mp3-preview/47b9e067fea8388e5b5c4ce90a48695637beb2a7?cid=18308f0d5b8049c89ee330d9cfa4bc58,3,0
154,シュガーソングとビターステップ,UNISON SQUARE GARDEN,2016/7/6,0.366383939,0.722891566,0.553050398,0.00431783,0.895522388,0.824138167,0.45613055,0.835853132,https://open.spotify.com/track/6bfjEGSR7DyC8MK8cp3ZCp,https://i.scdn.co/image/ab67616d00004851c9904e89e7dd06e56dc903d2,https://p.scdn.co/mp3-preview/a106b53f33297a82a77c34efbee7a4e3b5cf6f17?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
155,ドライフラワー,優里,2020/10/25,0.443612863,0.819277108,0.343501326,0.475915583,0.578645235,0.699677884,0.573434284,0.516198704,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,https://i.scdn.co/image/ab67616d000048512a89f91a19c16e94ba441132,https://p.scdn.co/mp3-preview/7133c989ec5cc40bd1e19ecf5557eb8de108afa2?cid=18308f0d5b8049c89ee330d9cfa4bc58,7,0
156,春泥棒,ヨルシカ,2021/1/9,0.454836831,0.746987952,0.74005305,0.114978981,0.545350172,0.585977657,0.405233755,0.88012959,https://open.spotify.com/track/1rr2DJOxV0sHXeUXCAz1yf,https://i.scdn.co/image/ab67616d00004851a19652713b50a721360c1775,なし,6,0
157,Night Diver,三浦春馬,2020/8/26,0.24671968,0.578313253,0.633952255,0.039439308,0.851894374,0.719827291,0.39000294,0.647948164,https://open.spotify.com/track/5hcWlcZE9vFMeaFaTjo1Zf,https://i.scdn.co/image/ab67616d0000485140b35927d773fbae4b671343,https://p.scdn.co/mp3-preview/ee407baad7df02fdaf7d071127cbc9bdef367350?cid=18308f0d5b8049c89ee330d9cfa4bc58,18,0
158,ただ君に晴れ,ヨルシカ,2018/5/9,0.236901392,0.795180723,0.629973475,0.383167168,0.819747417,0.829552464,0.515120553,0.992440605,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz,https://i.scdn.co/image/ab67616d0000485128b535c92629e3c8d20ec242,https://p.scdn.co/mp3-preview/3799280e53a82544e5e11ad2636b13ac5675fcaa?cid=18308f0d5b8049c89ee330d9cfa4bc58,10,0
159,東京VICTORY,サザンオールスターズ,2015/3/31,0.499014353,0.602409639,0.431034483,0.309415417,0.861079219,0.757864437,0.54462658,0.609071274,https://open.spotify.com/track/2kzff5Gb3rRp34M57HJqhg,https://i.scdn.co/image/ab67616d000048513d71f06216f047e0c90a6cc4,https://p.scdn.co/mp3-preview/63a01dcf5223df6d0c5e9e5a6c2e03123352637f?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
160,魔法の絨毯,川崎 鷹也,2018/3/14,0.268038777,0,0.523872679,0.864788455,0.216991963,0.619217326,0.017391944,0.584233261,https://open.spotify.com/track/37IPQgBkvbmH9JR5mlY6a8,https://i.scdn.co/image/ab67616d00004851ccf41a86c6ca31a8a980e851,なし,5,0
161,ECHO,Little Glee Monster,2020/2/12,0.278050375,0.602409639,0.561007958,0.270304639,0.807118255,0.788773902,0.184350191,0.409287257,https://open.spotify.com/track/2ijJxACLjcHjhJK8gBEPMY,https://i.scdn.co/image/ab67616d000048511157f3a2da80d0e6440ab616,https://p.scdn.co/mp3-preview/50dde7eb1b474d14e371617cfe1fd96ba92a923b?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
162,Stand By You,Official髭男dism,2019/10/9,0.373316882,0.614457831,0.537135279,0.009536325,0.859931114,0.698923994,0.618237283,0.629589633,https://open.spotify.com/track/5D8UugGdM9n9hMsiminaZN,https://i.scdn.co/image/ab67616d000048516a4326912dec0528b4a0eb83,https://p.scdn.co/mp3-preview/cd4fde94c2fb92f3408e188a745660647483f568?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
163,不可幸力,Vaundy,2020/1/22,0.238848821,0,0.631299735,0.021895331,0.712973594,0.607908985,0.177124375,0.529157667,https://open.spotify.com/track/0SEWYV75oHzTssW1NL1hjo,https://i.scdn.co/image/ab67616d000048517c24ae882ecfa54dd0f94006,なし,18,0
164,Our Style,WILYWNKA,2021/6/11,0.340752338,0,0.591511936,0.195435437,0.65097589,0.745116853,0.162680094,0.823974082,https://open.spotify.com/track/2r31qQymHkEhfXlaBewBNb,https://i.scdn.co/image/ab67616d00004851aa29d720139613185cd4121f,なし,6,0
165,拝啓、少年よ(2020.11.23 Live at 大阪城ホール),Hump Back,2021/3/17,0.545361253,0.614457831,0.068965517,0.033963799,0.920780712,0.825166198,0.74273743,0.301295896,https://open.spotify.com/track/0KUKMQTXhy2NvFGFpRP8m4,https://i.scdn.co/image/ab67616d000048510ff345bc5421023fd33d67ba,https://p.scdn.co/mp3-preview/444cf613c5ae9e74da5da526b5c7fdfee56e551c?cid=18308f0d5b8049c89ee330d9cfa4bc58,9,0
166,炎と森のカーニバル,SEKAI NO OWARI,2015/1/14,0.47333502,0.638554217,0.580901857,0.003066285,0.87141217,0.693715304,0.338701852,0.618790497,https://open.spotify.com/track/5kDz0Wrx0UpaVRttDZ4KtI,https://i.scdn.co/image/ab67616d000048514b17a98d5c1bcbd868cc921d,https://p.scdn.co/mp3-preview/a8be60f3c185960ffd7eff020dc4fb28f7ffe17f?cid=18308f0d5b8049c89ee330d9cfa4bc58,18,0
167,ピースサイン,米津玄師,2017/6/21,0.328327932,0,0.49469496,0.008620015,0.942594719,0.847577274,0.221309909,0.55399568,https://open.spotify.com/track/5d0vOwEXKjlcb0RWy0EIt6,https://i.scdn.co/image/ab67616d0000485150b8adb98e439c537ca4b5d9,なし,2,0
168,劣等上等 feat. 鏡音リン・レン,Giga,2018/8/22,0.323115695,0.698795181,0.464190981,0.00238464,0.971297359,0.935850867,0.661746545,0.714902808,https://open.spotify.com/track/367IrkRR4wk5WtSL41rONn,https://i.scdn.co/image/ab67616d00004851019ec20f61b18f2b5dc09cb4,https://p.scdn.co/mp3-preview/aabad38207e9484136b21e62e62f4675b90bab4f?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
169,Beautiful,Superfly,2015/5/27,0.473074885,0.65060241,0.405835544,0.048490659,0.88978186,0.822835995,0.550779183,0.338012959,https://open.spotify.com/track/2ruHYPN3a77Ra8WvvPyfwb,https://i.scdn.co/image/ab67616d00004851143971d98dba3b2830e39799,https://p.scdn.co/mp3-preview/b3ef597e586fc3b1889b8f19641bc7b6b6b523c0?cid=18308f0d5b8049c89ee330d9cfa4bc58,9,0
170,きらり,藤井 風,2021/5/3,0.315445307,0.795180723,0.718832891,0.00885468,0.739380023,0.582139675,0.345949721,0.710583153,https://open.spotify.com/track/3ciqhcLmXP4hVGBD98QlEj,https://i.scdn.co/image/ab67616d000048518770236f2ee2966ea1467395,なし,18,0
171,ヨワネハキ,MAISONdes,2021/5/19,0.160519696,0.795180723,0.763925729,0.048155424,0.796785304,0.802549517,0.280108792,0.590712743,https://open.spotify.com/track/0FOVGBW0RpVRuDuUuN4ZVw,https://i.scdn.co/image/ab67616d00004851b5173af606dd660218869b77,https://p.scdn.co/mp3-preview/3023702ff9e1b0cfa2aad5296dca264649389a50?cid=18308f0d5b8049c89ee330d9cfa4bc58,18,0
172,恋人ごっこ,マカロニえんぴつ,2020/4/1,0.239879813,0.795180723,0.310344828,0.138445447,0.603903559,0.687135906,0.236062923,0.758099352,https://open.spotify.com/track/2SihT7AVMiI2VtaAyVIcnO,https://i.scdn.co/image/ab67616d00004851ad388532d6600cc70e57139d,https://p.scdn.co/mp3-preview/3507faad1951b92cb1b327cdf51128a55e4b2f89?cid=18308f0d5b8049c89ee330d9cfa4bc58,1,0
173,キンモクセイ,オレンジスパイニクラブ,2020/1/22,0.314378517,0,0.464190981,0.110620923,0.735935706,0.780618189,0.258174066,0.306695464,https://open.spotify.com/track/4KyCrwLEWoGHJwobxc55oe,https://i.scdn.co/image/ab67616d00004851b5c8d99e342e8ea64bbb4d79,なし,19,0
174,napori,Vaundy,2020/5/27,0.248395042,0.012048193,0.896551724,0.465858526,0.270952928,0.515728874,0.440333725,0.458963283,https://open.spotify.com/track/5Ym4egUmT9wHEvZM2anGG8,https://i.scdn.co/image/ab67616d00004851fbc6a3d03bf7f991fc0c991b,なし,16,0
175,勿忘,Awesome City Club,2021/1/27,0.362343502,0.698795181,0.323607427,0.261365033,0.37543054,0.559660064,0.065730667,0.276457883,https://open.spotify.com/track/6IwQAPovmEz5ft8bDUKLrj,https://i.scdn.co/image/ab67616d000048518e9f0ab71e21b620054ab1d7,https://p.scdn.co/mp3-preview/63a7f269557cd4909611e927e38db62e2c98778a?cid=18308f0d5b8049c89ee330d9cfa4bc58,8,0
176,オドループ,フレデリック,2014/9/24,0.371316949,0.614457831,0.291777188,0.003680883,0.894374282,0.780618189,0.749139959,0.752699784,https://open.spotify.com/track/70deSMfvYqELhxcTnOlvuW,https://i.scdn.co/image/ab67616d0000485136e84f985ffe8e84b9155619,https://p.scdn.co/mp3-preview/8aeb77c804146c5de9e0bba217a9dc5d70a9bdb9?cid=18308f0d5b8049c89ee330d9cfa4bc58,0,0
177,廻廻奇譚,Eve,2020/12/23,0.290489101,0.686746988,0.50530504,0.015302371,0.907003444,0.796655473,0.166656866,0.603671706,https://open.spotify.com/track/5MVjxslIF7mVtYo75Nk445,https://i.scdn.co/image/ab67616d00004851ad5d6db67f662909067fdb4a,https://p.scdn.co/mp3-preview/fdf8b5ba90047dcbdc47093eaabd05dbce6b1511?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
178,分かってないよ,WurtS,2021/5/5,0.260924456,0.686746988,0.298408488,0.000126272,0.917336395,0.77033788,0.588444575,0.522678186,https://open.spotify.com/track/5wosJVYKzl3g7XElM98m23,https://i.scdn.co/image/ab67616d00004851f2c91e0361f8e4517a2fe8f6,https://p.scdn.co/mp3-preview/e161505bee2fa48452ac617f556d9639ca86e411?cid=18308f0d5b8049c89ee330d9cfa4bc58,9,0
179,桜,コブクロ,2005/5/11,0.622287083,0.626506024,0.342175066,0.593247915,0.337543054,0.543828387,0.099639812,0.322894168,https://open.spotify.com/track/5Hi4IAtdFZzg6IfAVMd6lZ,https://i.scdn.co/image/ab67616d00004851584f8b783934669d26a7891f,https://p.scdn.co/mp3-preview/5934b6c0a44bfd7b75cfbd39912b532924a995ff?cid=18308f0d5b8049c89ee330d9cfa4bc58,12,0
180,"Stand by me, Stand by you.",平井 大,2020/9/9,0.22267991,0.698795181,0.517241379,0.09955816,0.51435132,0.678774587,0.67603646,0.579913607,https://open.spotify.com/track/2RbVD1IgXtyQFlLtbthaZ3,https://i.scdn.co/image/ab67616d00004851ac91e053860a1814fc797f2e,https://p.scdn.co/mp3-preview/ae904828e6ffbb45d02531e94cc3f3aeed4e80ef?cid=18308f0d5b8049c89ee330d9cfa4bc58,3,0
181,なにをやってもあかんわ,岡崎体育,2019/1/9,0.127506479,0.518072289,0.586206897,0.015525861,0.890929966,0.742718114,0.404829462,0.893088553,https://open.spotify.com/track/2IGfKrK2W8q92PhnTr4O8H,https://i.scdn.co/image/ab67616d00004851e5a2c67d35fb4e8839c444a3,https://p.scdn.co/mp3-preview/5e0ef5f7db55cf53e6b4cb918eb5d95677d93ea2?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
182,イマジネーション,SPYAIR,2014/11/26,0.189556912,0.686746988,0.367374005,0.002552258,0.939150402,0.847097526,0.235246986,0.589632829,https://open.spotify.com/track/1xc9r9pgQ3CG7iViKPf0cQ,https://i.scdn.co/image/ab67616d000048511371e4c0b3f5b81c546692dd,https://p.scdn.co/mp3-preview/1cba151ffc0f28682a302918697f436d7debf65d?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
183,サムライハート(Some Like It Hot!!),SPYAIR,2021/1/6,0.223796818,0.578313253,0.523872679,0.002284069,0.955223881,0.869645672,0.316936195,0.607991361,https://open.spotify.com/track/0ftnEXsFZ4aoNyydi5UXlu,https://i.scdn.co/image/ab67616d00004851ed2a2d285d33b9ce244e05c3,https://p.scdn.co/mp3-preview/1f96899d6262da4eaaec934f0703c8428dfc4468?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
184,ヒカリアレ,BURNOUT SYNDROMES,2016/11/9,0.346241414,0.722891566,0.144562334,0.012396999,0.942594719,0.931121924,0.794927962,0.331533477,https://open.spotify.com/track/5WLaJoYalaASb9JB7Yk5U6,https://i.scdn.co/image/ab67616d000048519b2fd3a5d29c28e87a25553a,https://p.scdn.co/mp3-preview/b46e5be28cfd877aa76fd9870a60af85590e7860?cid=18308f0d5b8049c89ee330d9cfa4bc58,9,0
185,FLY HIGH!!,BURNOUT SYNDROMES,2016/11/9,0.345542154,0.795180723,0.359416446,0.014631901,0.965556831,0.952162292,0.180439577,0.336933045,https://open.spotify.com/track/3YOZLPRiTuYgItSGO41gPT,https://i.scdn.co/image/ab67616d000048519b2fd3a5d29c28e87a25553a,https://p.scdn.co/mp3-preview/33d5b03883251481337bbd2d7396975b4ff11134?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
186,us,milet,2020/6/3,0.372875369,0.710843373,0.485411141,0.049049385,0.755453502,0.750394079,0.39641282,0.134989201,https://open.spotify.com/track/0s96Y4iLjNgEJBjlEZLBNu,https://i.scdn.co/image/ab67616d00004851c5d339e4346028648c72bc0b,https://p.scdn.co/mp3-preview/fc699892f68a8bf66a274443be6126e8a420de07?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
187,踊,Ado,2021/4/27,0.259096355,0.78313253,0.667108753,0.167499167,0.970149254,1,0.426962658,0.792656587,https://open.spotify.com/track/7z6qHGEKxRtwtYym2epV7l,https://i.scdn.co/image/ab67616d000048510f7bef8299e3738350d6846e,なし,17,0
188,愛をこめて花束を,Superfly,2007/4/4,0.467511825,0.746987952,0.220159151,0.168616618,0.780711825,0.817216092,0.676381946,0.440604752,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,https://i.scdn.co/image/ab67616d00004851f4ba4f68c6906e2cd85fd54a,https://p.scdn.co/mp3-preview/acb3743098636758b493b44ea8e04e26025f0502?cid=18308f0d5b8049c89ee330d9cfa4bc58,9,0
189,打上花火,Daoko,2017/12/20,0.453137604,0.759036145,0.558355438,0.321707375,0.629161883,0.754711809,0.191480447,0.268898488,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa,https://i.scdn.co/image/ab67616d00004851e7f0b1cfcf4da8333f7644aa,https://p.scdn.co/mp3-preview/23f08d1a0ae9bcabf7576f0590b179c39c8a178f?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
190,宿命,Official髭男dism,2019/9/11,0.432324457,0.698795181,0.454907162,0.016866802,0.524684271,0.633267082,0.691803881,0.487041037,https://open.spotify.com/track/2yozZfRYHP7Elsymghu5t3,https://i.scdn.co/image/ab67616d0000485176f402d83c2a85e5deca60e7,https://p.scdn.co/mp3-preview/9abcdf0a1d7f80ae7b1982f6f9341a90dd39fb4a?cid=18308f0d5b8049c89ee330d9cfa4bc58,3,0
191,HANABI,Mr.Children,2008/12/10,0.580092789,0,0.575596817,0.174203872,0.741676234,0.67068741,0.309328139,0.596112311,https://open.spotify.com/track/77lmDcPPyY6kK907gdgC6i,https://i.scdn.co/image/ab67616d00004851b263a8b0389bd3d531292f69,なし,18,0
192,マリーゴールド,あいみょん,2019/2/13,0.493825982,0.78313253,0.452254642,0.050390326,0.717566016,0.838119389,0.265914437,0.399568035,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,https://i.scdn.co/image/ab67616d00004851c12d785df5dbf2b15ec49504,https://p.scdn.co/mp3-preview/2b3d782da142b10735f8db93c7cd2b15e702724f?cid=18308f0d5b8049c89ee330d9cfa4bc58,19,0
193,愛唄,GReeeeN,2007/1/1,0.32587694,0.722891566,0.399204244,0.093635671,0.770378875,0.794873552,0.735408703,0.412526998,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq,https://i.scdn.co/image/ab67616d0000485189b4d69bb7719af21f770f3f,なし,9,0
194,新宝島,サカナクション,2018/3/28,0.48396235,0.626506024,0.468169761,0.001200142,0.915040184,0.815639778,0.647463981,0.6587473,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,https://i.scdn.co/image/ab67616d000048519c49950bf1d1ac0dcad9ade7,https://p.scdn.co/mp3-preview/9f4e3ff2a2117964a86eb79292d03b37a7ab1822?cid=18308f0d5b8049c89ee330d9cfa4bc58,0,0
195,366日,HY,2008/4/16,0.60332113,0.710843373,0.230769231,0.754160828,0.351320321,0.549174148,0.603579829,0.152267819,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc,https://i.scdn.co/image/ab67616d000048514b2a6b13220d12cfa41cf2d1,https://p.scdn.co/mp3-preview/1c17bb6e79a82fe759829994ece5a13a6a94987e?cid=18308f0d5b8049c89ee330d9cfa4bc58,11,0
196,トリコ,Nissy(西島隆弘),2019/2/4,0.316774619,0.578313253,0.564986737,0.094976612,0.780711825,0.815571243,0.147758012,0.727861771,https://open.spotify.com/track/7H5uStZMOGpcVw7eW0eyTi,https://i.scdn.co/image/ab67616d00004851e5ff07da3484870d410e0b5a,https://p.scdn.co/mp3-preview/8b362e02d9e10368acbf0ed573633ae5ec99235e?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
197,クリスマスソング,back number,2015/12/9,0.573665796,0.771084337,0.265251989,0.14291525,0.671641791,0.822630389,0.61820788,0.40712743,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,https://i.scdn.co/image/ab67616d0000485159a14a1d53eb5610f84c8382,なし,9,0
198,ひまわりの約束,秦 基博,2015/12/16,0.497453546,0.746987952,0.423076923,0.209962297,0.373134328,0.614625454,0.066436342,0.316414687,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,https://i.scdn.co/image/ab67616d00004851aa31301a56e817327e6bca04,なし,8,0
199,ノーダウト,Official髭男dism,2018/4/11,0.24507057,0.771084337,0.49071618,0.065252421,0.936854191,0.832156809,0.588319612,0.808855292,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,https://i.scdn.co/image/ab67616d00004851981e918d799daf9eb7e72ac1,https://p.scdn.co/mp3-preview/bb4101a57bdf044206ba9c6697687ad9657387a2?cid=18308f0d5b8049c89ee330d9cfa4bc58,17,0
200,キセキ,GReeeeN,2008/1/1,0.409184419,0.746987952,0.579575597,0.104027963,0.571756602,0.757864437,0.147846222,0.318574514,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts,https://i.scdn.co/image/ab67616d0000485157fc2bbd3061376a6058fc74,なし,19,0
201,TSUNAMI,サザンオールスターズ,2000/11/22,0.506651329,0.578313253,0.387267905,0.216667002,0.630309989,0.712973751,0.151198177,0.55399568,https://open.spotify.com/track/4VNuoEWbaDFRb5uizQtrcS,https://i.scdn.co/image/ab67616d0000485134e844204e1777d8b0e1deb6,https://p.scdn.co/mp3-preview/553cf8bca5218fc3bbff8c9c366e07fbc729a0b0?cid=18308f0d5b8049c89ee330d9cfa4bc58,1,0
202,小さな恋のうた,MONGOL800,2001/9/16,0.293388765,0.771084337,0.263925729,0.002149975,0.755453502,0.717634158,0.335651279,0.63174946,https://open.spotify.com/track/23atyJacJVHvB9RHBNhr35,https://i.scdn.co/image/ab67616d00004851c6a3678b061e8586d7a13db6,https://p.scdn.co/mp3-preview/fa9bfa0259dc2a04b0fa7a8ec0cd82d1caa312de?cid=18308f0d5b8049c89ee330d9cfa4bc58,2,0
203,何度でも,DREAMS COME TRUE,2005/1/1,0.293675152,0.734939759,0.460212202,0.237898567,0.743972445,0.697690357,0.221390767,0.331533477,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB,https://i.scdn.co/image/ab67616d00004851369acd6bdceca7573b0b4af3,なし,19,0
204,浪漫飛行,米米CLUB,1987,0.351143399,0,0.668435013,0.130623292,0.607347876,0.238023439,0.494663334,1,https://open.spotify.com/track/2iQeswvPmr9pAlBjx6Ilyb,https://i.scdn.co/image/ab67616d00004851676bb38c8ab2a7651608d509,なし,4,0
205,君がいるだけで,米米CLUB,1992,0.427670674,0,0.602122016,0.102910512,0.57749713,0.30265232,0.37414731,0.678185745,https://open.spotify.com/track/73UxQ4j3bZaOTCZmWCxATT,https://i.scdn.co/image/ab67616d000048515ea031a73e9fa34e1793b58c,なし,18,0
206,真夏の果実,サザンオールスターズ,1998/6/25,0.430281566,0.56626506,0.356763926,0.845791792,0.468427095,0.495853608,0.965723317,0.435205184,https://open.spotify.com/track/6TR5LvLH6F6cHkOnW62csb,https://i.scdn.co/image/ab67616d00004851f83a49fbd4a8e14f5e76910c,https://p.scdn.co/mp3-preview/040109fda12d18ba661e6349e0b276d044f20ed8?cid=18308f0d5b8049c89ee330d9cfa4bc58,7,0
207,天体観測,BUMP OF CHICKEN,2002/2/20,0.391142062,0.746987952,0.214854111,0.425630298,0.951779564,0.807004318,0.698765069,0.457883369,https://open.spotify.com/track/3hRRYgBeunE3PTmnzATTS0,https://i.scdn.co/image/ab67616d00004851f5017c120597ec5a35015ef6,https://p.scdn.co/mp3-preview/31d7d664feb14624baff7cf068f6cd96baaea02c?cid=18308f0d5b8049c89ee330d9cfa4bc58,13,0
